Time, Values
2022-10-18 16:11, [5.303072304241204 0.06026218527546823]
2022-10-18 16:12, [5.3365969766162165 0.05864392281995842]
2022-10-18 16:13, [5.695413980726696 0.056390237432937584]
2022-10-18 16:14, [5.519006991948531 0.05464363358364883]
2022-10-18 16:15, [5.384945253681232 0.056683634249276124]
2022-10-18 16:16, [5.647324175262399 0.05821983685837524]
2022-10-18 16:17, [5.38111421833498 0.05381114218334979]
2022-10-18 16:18, [5.4398845049871785 0.05333220102928606]
2022-10-18 16:20, [5.374316060935592 0.053211050108273185]
2022-10-18 16:21, [5.285966490457004 0.05285966490457004]
2022-10-18 16:22, [5.310579117206772 0.05418958282864053]
2022-10-18 16:26, [5.428818779002376 0.056550195614608084]
2022-10-18 16:27, [5.538536296277223 0.05538536296277223]
2022-10-18 16:28, [5.533769708515306 0.05220537460863497]
2022-10-18 16:29, [5.387146884968019 0.05230239694143708]
2022-10-18 16:30, [5.4369966134150065 0.05491915771126269]
2022-10-18 16:31, [5.442791494274149 0.052334533598789895]
2022-10-18 16:32, [5.448768571778392 0.050451560849799924]
2022-10-18 16:33, [5.341611432124862 0.05039256068042322]
2022-10-18 16:34, [5.3443066965322865 0.05398289592456855]
2022-10-18 16:37, [5.305516533012658 0.05895018370014064]
2022-10-18 16:45, [5.442588332271578 0.055536615635424266]
2022-10-18 16:47, [5.389257819446077 0.05084205490043469]
2022-10-18 16:48, [5.439951064603809 0.052307221775036626]
2022-10-18 16:55, [5.324279716348537 0.06119861742929353]
2022-10-18 17:02, [5.393540038312589 0.04859045079560891]
2022-10-18 17:03, [5.389330622428259 0.04944340020576385]
2022-10-18 17:04, [5.5280498529764515 0.05315432550938896]
2022-10-18 17:05, [5.788763047365255 0.05262511861241141]
2022-10-18 17:06, [5.389209302487487 0.05181932021622583]
2022-10-18 17:13, [5.335126242995636 0.05862776091203995]
2022-10-18 17:14, [5.497231466997324 0.057262827781222124]
2022-10-18 17:15, [5.4370292955823265 0.05437029295582327]
2022-10-18 17:19, [5.389427744533918 0.04769405083658334]
2022-10-18 17:20, [5.523334116379858 0.049759766814232956]
2022-10-18 17:21, [5.544467976721819 0.05040425433383472]
2022-10-18 17:32, [5.342818316163209 0.052380571727090285]
2022-10-18 17:33, [5.420861996122484 0.05367190095170777]
2022-10-18 17:34, [5.437192806443276 0.051782788632793106]
2022-10-18 17:35, [5.52890868484893 0.05119359893378639]
2022-10-18 17:36, [5.538967862566685 0.05176605479034285]
2022-10-18 17:37, [5.372305382853243 0.05372305382853243]
2022-10-18 17:38, [5.431530214402667 0.0554237776979864]
2022-10-18 17:48, [5.284930708181124 0.05131000687554489]
2022-10-18 17:50, [5.38928208343312 0.050367122275075886]
2022-10-18 17:51, [5.745314780571384 0.05270930991349894]
2022-10-18 17:52, [5.523740983042959 0.054154323363166265]
2022-10-18 17:54, [5.3443066965322865 0.05398289592456855]
2022-10-18 17:57, [5.391396923545112 0.049462357096744146]
2022-10-18 18:02, [5.339775437571898 0.05235073958403822]
2022-10-18 18:03, [5.37452898486945 0.048859354407904086]
2022-10-18 18:04, [5.3704811169873565 0.05066491619799393]
2022-10-18 18:05, [5.434416880469751 0.052254008466055296]
2022-10-18 18:08, [5.381137280353858 0.05327858693419662]
2022-10-18 18:09, [5.5285611794038845 0.05420158019023416]
2022-10-18 18:11, [5.505489929863379 0.05734885343607687]
2022-10-18 18:12, [5.431435492685663 0.05717300518616488]
2022-10-18 18:13, [5.436931269063492 0.056050837825396826]
2022-10-18 18:15, [5.283763315836666 0.055618561219333326]
2022-10-18 18:17, [5.499041269958472 0.05728167989540075]
2022-10-18 18:23, [5.304289760004855 0.05959876134836916]
2022-10-18 18:24, [5.384898024392225 0.057902129294540056]
2022-10-18 18:25, [5.431530214402667 0.0554237776979864]
2022-10-18 18:38, [5.336701822196447 0.055017544558726254]
2022-10-18 18:39, [5.327321987272069 0.0579056737746964]
2022-10-18 18:40, [5.434159829578039 0.05660583155810458]
2022-10-18 18:41, [5.339650757426771 0.05620685007817654]
2022-10-18 18:42, [5.336631917524027 0.05738313889810782]
2022-10-18 18:43, [5.374197891955197 0.055981228041199975]
2022-10-18 18:44, [5.533530824347651 0.054250302199486775]
2022-10-18 18:45, [5.4428592722010105 0.051347728983028404]
2022-10-18 18:46, [5.519225169639609 0.052564049234662936]
2022-10-18 18:47, [5.765952475622841 0.05194551779840397]
2022-10-18 18:48, [5.696729994619053 0.052263577932284894]
2022-10-18 18:49, [5.387146884968019 0.05230239694143708]
2022-10-18 18:53, [5.519170597371122 0.05306894805164541]
2022-10-18 18:57, [5.297218614521776 0.05757846320132365]
2022-10-18 19:02, [5.544723742201416 0.04863792756317032]
2022-10-18 19:03, [5.544787747385679 0.048215545629440686]
2022-10-18 19:04, [5.458136757289972 0.04830209519725639]
2022-10-18 19:05, [5.5338012232214 0.049854065074066665]
2022-10-18 19:06, [5.817107380930577 0.0510272577274612]
2022-10-18 19:07, [5.539214994542618 0.04990283778867224]
2022-10-18 19:08, [5.519061508538213 0.05410844616213934]
2022-10-18 19:10, [5.397760612039489 0.049520739559995315]
2022-10-18 19:11, [5.439984354778837 0.0518093748074175]
2022-10-18 19:12, [5.442927078797905 0.05039747295183245]
2022-10-18 19:13, [5.765698289148118 0.05241543899225562]
2022-10-18 19:17, [5.375367104100146 0.05375367104100146]
2022-10-18 19:18, [5.41799312719893 0.05763822475743542]
2022-10-18 19:19, [5.382959962265232 0.05666273644489719]
2022-10-18 19:23, [5.790236244721573 0.050349880388883245]
2022-10-18 19:24, [5.894943489774028 0.048718541237801886]
2022-10-18 19:25, [5.851130264596728 0.050009660381168615]
2022-10-18 19:26, [5.817457780722052 0.050586589397583065]
2022-10-18 19:27, [5.817808948133363 0.050153525414942786]
2022-10-18 19:28, [5.448909309532494 0.0486509759779687]
2022-10-18 19:31, [5.533929156996909 0.04897282439820274]
2022-10-18 19:34, [5.728034449692373 0.05114316472939619]
2022-10-18 19:35, [5.523334116379858 0.049759766814232956]
2022-10-18 19:36, [5.682425630453461 0.05516918087818894]
2022-10-18 19:37, [5.38111421833498 0.05381114218334979]
2022-10-18 19:41, [5.442757616054407 0.05284230695198453]
2022-10-18 19:49, [5.523909494719272 0.05260866185446926]
2022-10-18 19:50, [5.745314780571384 0.05270930991349894]
2022-10-18 19:51, [5.529082720482956 0.04981155604038699]
2022-10-18 19:52, [5.448803744634561 0.04998902518013359]
2022-10-18 19:53, [5.519388998005044 0.05110545368523189]
2022-10-18 19:54, [5.43432043807442 0.05380515285222198]
2022-10-18 19:55, [5.309298403036411 0.05530519169829595]
2022-10-18 19:58, [5.3117953061151235 0.05591363480121183]
2022-10-18 19:59, [5.428849835514945 0.05596752407747366]
2022-10-18 20:00, [5.497279057854103 0.05667297997787735]
2022-10-18 20:01, [5.431688208418424 0.05273483697493616]
2022-10-18 20:02, [5.755412573851414 0.05185056372839112]
2022-10-18 20:03, [5.528792765975953 0.05215842232052786]
2022-10-18 20:04, [5.528792765975953 0.05215842232052786]
2022-10-18 20:05, [5.528619044687958 0.053675913055222894]
2022-10-18 20:06, [5.389209302487487 0.05181932021622583]
2022-10-18 20:07, [5.434481207650344 0.05126869063821079]
2022-10-18 20:08, [5.336771757366758 0.052839324330363945]
2022-10-18 20:09, [5.44008426680524 0.050371150618567034]
2022-10-18 20:12, [5.533949105552635 0.0507701752802994]
2022-10-18 20:13, [5.30940156876185 0.05154758804623156]
2022-10-18 20:14, [5.345883050558968 0.05345883050558968]
2022-10-18 20:15, [5.347475060230738 0.05294529762604691]
2022-10-18 20:19, [5.451950403945818 0.048247348707485115]
2022-10-18 20:20, [5.461512112406036 0.04628400095259353]
2022-10-18 20:21, [5.850698068501432 0.05043705231466751]
2022-10-18 20:22, [5.789645340096524 0.051235799469880744]
2022-10-18 20:23, [5.523740983042959 0.054154323363166265]
2022-10-18 20:27, [5.528966675735152 0.05072446491500139]
2022-10-18 20:28, [5.44282537965534 0.051836432187193714]
2022-10-18 20:29, [5.538967862566685 0.05176605479034285]
2022-10-18 20:30, [5.533829485222761 0.05171803257217534]
2022-10-18 20:31, [5.538844439307317 0.052750899421974445]
2022-10-18 20:32, [5.5389061390582155 0.0522538315005492]
2022-10-18 20:33, [5.4549771770992574 0.04870515336695765]
2022-10-18 20:34, [5.454904078046735 0.04959003707315214]
2022-10-18 20:35, [5.395787988915554 0.04651541369754788]
2022-10-18 20:36, [5.391495306070058 0.04771234784132795]
2022-10-18 20:37, [5.393540038312589 0.04859045079560891]
2022-10-18 20:38, [5.816757745410363 0.0514757322602687]
2022-10-18 20:39, [5.5445958084508575 0.04950531971831123]
2022-10-18 20:40, [5.550163533825058 0.049116491449779275]
2022-10-18 20:41, [5.550097346222204 0.04955444059126968]
2022-10-18 20:42, [5.561701474452292 0.04965804887903832]
2022-10-18 20:43, [5.4550868882179 0.04743553815841652]
2022-10-18 20:44, [5.451986282012582 0.04782444107028581]
2022-10-18 20:45, [5.5285441173151195 0.04936200104745642]
2022-10-18 20:46, [5.389354897438581 0.04899413543125983]
2022-10-18 20:47, [5.385110665861459 0.052795202606484896]
2022-10-18 20:52, [5.451842817901544 0.04956220743546858]
2022-10-18 20:53, [5.850698068501432 0.05043705231466751]
2022-10-18 20:54, [5.539633973792549 0.04775546529131508]
2022-10-18 20:55, [5.790532515880966 0.04991838375759454]
2022-10-18 20:56, [5.766207065800718 0.05148399165893498]
2022-10-18 20:57, [5.892124368103338 0.05079417558709774]
2022-10-18 20:58, [5.556000266250257 0.04831304579348049]
2022-10-18 20:59, [5.5445958084508575 0.04950531971831123]
2022-10-18 21:00, [5.5502297487680465 0.04868622586638637]
2022-10-18 21:01, [5.5622002431914686 0.04674117851421402]
2022-10-18 21:02, [5.7908293356333695 0.04949426782592624]
2022-10-18 21:03, [5.449120648116239 0.04617898854335795]
2022-10-18 21:04, [5.4520939644192135 0.04659909371298473]
2022-10-18 21:07, [5.391323176256507 0.050861539398646294]
2022-10-18 21:08, [5.345994151332122 0.05043390708803889]
2022-10-18 21:09, [5.3429091411156 0.0499337302908]
2022-10-18 21:10, [5.44021757978424 0.04857337124807357]
2022-10-18 21:14, [5.817457780722052 0.050586589397583065]
2022-10-18 21:15, [5.448627957479124 0.05239065343729927]
2022-10-18 21:16, [5.4458212179350465 0.05042427053643562]
2022-10-18 21:17, [5.523214361981573 0.05067169139432636]
2022-10-18 21:18, [5.766717462409587 0.05058524089832971]
2022-10-18 21:19, [5.539400593877988 0.048591233279631475]
2022-10-18 21:20, [5.544979916419385 0.0469913552238931]
2022-10-18 21:21, [5.550295991073765 0.04826344340064143]
2022-10-18 21:22, [5.765952475622841 0.05194551779840397]
2022-10-18 21:23, [5.528850714934252 0.05167150200873132]
2022-10-18 21:24, [5.5445958084508575 0.04950531971831123]
2022-10-18 21:25, [5.745538594379598 0.05223216903981453]
2022-10-18 21:26, [5.528966675735151 0.050724464915001384]
2022-10-18 21:27, [5.539524446260446 0.047754521088452115]
2022-10-18 21:28, [5.819932262941635 0.04770436281099701]
2022-10-18 21:29, [5.446201479571112 0.045766398987992535]
2022-10-18 21:30, [5.539524446260446 0.047754521088452115]
2022-10-18 21:31, [5.817808948133363 0.050153525414942786]
2022-10-18 21:32, [5.5557258765282524 0.0500515844732275]
2022-10-18 21:33, [5.745538594379598 0.05223216903981453]
2022-10-18 21:34, [5.682425630453461 0.05516918087818894]
2022-10-18 21:35, [5.7100859398633395 0.05598123470454255]
2022-10-18 21:36, [5.744645208024707 0.05419476611344063]
2022-10-18 21:38, [5.544021366745823 0.05382545016258081]
2022-10-18 21:39, [5.528619044687958 0.053675913055222894]
2022-10-18 21:40, [5.7100859398633395 0.05598123470454255]
2022-10-18 21:41, [5.70091538887372 0.05182650353521564]
2022-10-18 21:42, [5.528792765975953 0.05215842232052786]
2022-10-18 21:43, [5.442757616054407 0.05284230695198453]
2022-10-18 21:44, [5.523628740258699 0.055236287402586993]
2022-10-18 21:45, [5.440184241144016 0.04901066883913528]
2022-10-18 21:46, [5.393639745401117 0.04690121517740102]
2022-10-18 21:47, [5.395787988915554 0.04651541369754788]
2022-10-18 21:49, [5.434449040833284 0.05175665753174556]
2022-10-18 21:50, [5.431814715846543 0.05076462351258451]
2022-10-18 21:51, [5.534068815213506 0.04985647581273429]
2022-10-18 21:52, [5.5620575794089335 0.047538953670161824]
2022-10-18 21:53, [5.892124368103338 0.05079417558709774]
2022-10-18 21:54, [5.7669732714277835 0.05014759366458942]
2022-10-18 21:55, [5.734744087365605 0.05261233107674867]
2022-10-18 21:56, [5.519225169639609 0.052564049234662936]
2022-10-18 21:57, [5.387266653421669 0.049882098642793235]
2022-10-18 21:58, [5.766717462409587 0.05058524089832971]
2022-10-18 22:00, [5.538967862566685 0.05176605479034285]
2022-10-18 22:01, [5.710625439505633 0.054386908947672695]
2022-10-18 22:02, [5.53365022193223 0.053208175210886825]
2022-10-18 22:07, [5.445993952316329 0.04819463674616221]
2022-10-18 22:08, [5.389185049513718 0.05232218494673513]
2022-10-18 22:12, [5.519225169639609 0.052564049234662936]
2022-10-18 22:15, [5.448803744634561 0.04998902518013359]
2022-10-18 22:16, [5.544531879843819 0.049950737656250625]
2022-10-18 22:17, [5.544787747385679 0.048215545629440686]
2022-10-18 22:18, [5.528482250864467 0.04980614640418439]
2022-10-18 22:19, [5.523909494719272 0.05260866185446926]
2022-10-18 22:20, [5.765444505098276 0.05289398628530528]
2022-10-18 22:21, [5.7672294893236336 0.04971749559761753]
2022-10-18 22:22, [5.745538594379598 0.05223216903981453]
2022-10-18 22:23, [5.764433367793537 0.0548993654075575]
2022-10-18 22:24, [5.549832868761182 0.05138734137741836]
2022-10-18 22:25, [5.437094679913675 0.05330484980307524]
2022-10-18 22:27, [5.429156464391631 0.052710256935841075]
2022-10-18 22:29, [5.442757616054407 0.05284230695198453]
2022-10-18 22:30, [5.533769708515306 0.05220537460863497]
2022-10-18 22:31, [5.42932298446213 0.050271509115390085]
2022-10-18 22:32, [5.53971040444212 0.046552188272622856]
2022-10-18 22:33, [5.46158828852894 0.045513235737741166]
2022-10-18 22:35, [5.449155898318295 0.04579122603628819]
2022-10-18 22:36, [5.452022168111338 0.04740888841835946]
2022-10-18 22:37, [5.443096720880856 0.04816899752991908]
2022-10-18 22:38, [5.766717462409587 0.05058524089832971]
2022-10-18 22:39, [5.55634391521457 0.04630286596012142]
2022-10-18 22:40, [5.780928636397497 0.048579232238634425]
2022-10-18 22:41, [5.767743156991262 0.04887917929653612]
2022-10-18 22:42, [5.556206367210723 0.047086494637379]
2022-10-18 22:43, [5.568798356934895 0.044550386855479164]
2022-10-18 22:44, [5.897813079076892 0.04680804031013406]
2022-10-18 22:45, [5.5508269172986004 0.04512867412437887]
2022-10-18 22:46, [5.534308503062631 0.04812442176576201]
2022-10-18 22:47, [5.7462119168991 0.05085143289291239]
2022-10-18 22:48, [5.7462119168991 0.05085143289291239]
2022-10-18 22:49, [5.528544117315118 0.04936200104745641]
2022-10-18 22:50, [5.448909309532494 0.0486509759779687]
2022-10-18 22:51, [5.5624144772137765 0.045593561288637514]
2022-10-18 22:52, [5.568426975745134 0.04640355813120945]
2022-10-18 22:53, [5.555931624774534 0.048736242322583626]
2022-10-18 22:54, [5.889904232109026 0.052588430643830585]
2022-10-18 22:55, [5.8943756851849125 0.04911979737654094]
2022-10-18 22:56, [5.952962523207602 0.04879477478039018]
2022-10-18 22:57, [5.568278663850898 0.04718880223602456]
2022-10-18 22:58, [5.809851889347388 0.04723456820607633]
2022-10-18 22:59, [5.851998168409909 0.049176455196721924]
2022-10-18 23:00, [5.727033574044877 0.05352367826210165]
2022-10-18 23:01, [5.538967862566685 0.05176605479034285]
2022-10-18 23:02, [5.533709954090664 0.052701999562768234]
2022-10-18 23:03, [5.387194781611749 0.05130661696773094]
2022-10-18 23:04, [5.445855749923798 0.04996197935709906]
2022-10-18 23:05, [5.534008949208357 0.05030917226553052]
2022-10-18 23:07, [5.44726760519832 0.049520614592712]
2022-10-18 23:08, [5.391421513516162 0.04901292285014693]
2022-10-18 23:11, [5.448909309532494 0.0486509759779687]
2022-10-18 23:12, [5.790236244721573 0.050349880388883245]
2022-10-18 23:13, [5.539214994542618 0.04990283778867224]
2022-10-18 23:14, [5.550428557863917 0.047439560323623224]
2022-10-18 23:15, [5.817808948133363 0.050153525414942786]
2022-10-18 23:16, [5.8373346716882955 0.05355352909805776]
2022-10-18 23:17, [5.8528707968771 0.04837083303204215]
2022-10-18 23:18, [5.448979724772888 0.047798067761165686]
2022-10-18 23:19, [5.768000609400312 0.048470593356305144]
2022-10-18 23:20, [5.745987161665323 0.05130345680058324]
2022-10-18 23:21, [5.539400593877989 0.04859123327963148]
2022-10-18 23:22, [5.8489808434949415 0.05222304324549055]
2022-10-18 23:23, [5.5387827632957025 0.05325752657015099]
2022-10-18 23:24, [5.4398845049871785 0.05333220102928606]
2022-10-18 23:25, [5.381068104248519 0.05490885820661754]
2022-10-18 23:26, [5.38122956162265 0.05124980534878714]
2022-10-18 23:28, [5.539276837113894 0.04945782890280263]
2022-10-18 23:29, [5.567539155735374 0.05155128847903124]
2022-10-18 23:30, [5.563417065417396 0.050120874463219785]
2022-10-18 23:31, [5.561915042481847 0.04836447863027693]
2022-10-18 23:32, [5.893809884747537 0.04952781415754232]
2022-10-18 23:33, [5.89268424008359 0.05036482256481701]
2022-10-18 23:34, [5.5397002983357275 0.04734786579774126]
2022-10-18 23:35, [5.549965052946653 0.05045422775406048]
2022-10-18 23:36, [5.45817404720961 0.047878719712365]
2022-10-18 23:37, [5.949727865278506 0.05042142258710598]
2022-10-18 23:38, [5.950530431147422 0.05000445740460019]
2022-10-18 23:39, [5.948929297579981 0.05084554955196565]
2022-10-18 23:40, [5.9521477189534275 0.04919130346242502]
2022-10-18 23:41, [5.82064633093597 0.04694069621722557]
2022-10-18 23:42, [5.817457780722052 0.050586589397583065]
2022-10-18 23:43, [5.883015544318761 0.04985606393490476]
2022-10-18 23:44, [5.556275126459435 0.04669138761730618]
2022-10-18 23:47, [5.5445958084508575 0.04950531971831123]
2022-10-18 23:49, [5.44575217626636 0.05137502053081472]
2022-10-18 23:50, [5.445786693383635 0.05089520274190313]
2022-10-18 23:51, [5.387170831500975 0.05179971953366322]
2022-10-18 23:52, [5.6857703649871745 0.05313804079427266]
2022-10-18 23:53, [5.712073045676037 0.05054931898828351]
2022-10-18 23:54, [5.696564900819032 0.05274597130387993]
2022-10-18 23:55, [5.790532515880966 0.04991838375759454]
