Time, Deviation score, Value, Mean, Variance
2022-10-17 00:19:01.806000+00:00,5.753378063665886,118866.0,33965.85725394657,14756.572887538961
2022-10-17 00:19:03.819000+00:00,6.218865548622537,125735.0,33965.85725394657,14756.572887538961
2022-10-17 00:21:02.800000+00:00,5.064849651777148,89915.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:04.812000+00:00,5.014929943451391,89352.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:06.826000+00:00,5.358693192437112,93229.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:18.947000+00:00,6.04879104305766,101012.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:20.960000+00:00,5.331206319291491,92919.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:37.064000+00:00,5.762750227677744,97786.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:49.146000+00:00,5.3547918297970885,93185.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:51.160000+00:00,6.683560478056055,108171.0,32793.06460441137,11278.110767917022
2022-10-17 00:21:53.170000+00:00,5.601819018776768,95971.0,32793.06460441137,11278.110767917022
2022-10-17 00:22:25.406000+00:00,6.575385394420916,116535.0,32383.532355574804,12797.952149820152
2022-10-17 00:22:37.475000+00:00,5.7910411585236865,106497.0,32383.532355574804,12797.952149820152
2022-10-17 00:22:39.487000+00:00,5.94434693565363,108459.0,32383.532355574804,12797.952149820152
2022-10-17 00:22:41.503000+00:00,5.655316319138003,104760.0,32383.532355574804,12797.952149820152
2022-10-17 00:22:43.518000+00:00,5.806199833734293,106691.0,32383.532355574804,12797.952149820152
2022-10-17 00:22:53.600000+00:00,5.371364640192941,101126.0,32383.532355574804,12797.952149820152
2022-10-17 00:23:11.726000+00:00,5.213817976555448,96195.0,32117.033702194334,12290.02749730425
2022-10-17 00:23:29.864000+00:00,5.01097058662513,93702.0,32117.033702194334,12290.02749730425
2022-10-17 00:23:41.946000+00:00,5.03302098480849,93973.0,32117.033702194334,12290.02749730425
2022-10-17 00:23:43.956000+00:00,5.619024555718296,101175.0,32117.033702194334,12290.02749730425
2022-10-17 00:32:56.172000+00:00,7.4194394532237995,159946.0,36227.951752239096,16674.85111614524
2022-10-17 00:32:58.183000+00:00,6.867410536390631,150741.0,36227.951752239096,16674.85111614524
2022-10-17 00:35:27.273000+00:00,5.504597866634544,90065.0,38847.956197516876,9304.411519854893
2022-10-17 00:35:29.283000+00:00,5.028479630618572,85635.0,38847.956197516876,9304.411519854893
2022-10-17 00:35:31.298000+00:00,5.110806169848422,86401.0,38847.956197516876,9304.411519854893
2022-10-17 00:36:13.609000+00:00,7.261909303691461,108232.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:25.685000+00:00,5.245475490379469,89182.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:27.698000+00:00,6.497781445513022,101013.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:29.708000+00:00,5.189586931144365,88654.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:37.755000+00:00,5.564611865557194,92197.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:39.769000+00:00,6.848884382980522,104330.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:41.783000+00:00,5.80616052497861,94479.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:43.796000+00:00,6.100210558226941,97257.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:51.897000+00:00,5.008054963174284,86939.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:53.909000+00:00,5.616372292576069,92686.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:55.934000+00:00,5.607798479511593,92605.0,39626.04263009258,9447.37182754855
2022-10-17 00:36:57.949000+00:00,5.706556104069078,93538.0,39626.04263009258,9447.37182754855
2022-10-17 00:37:05.992000+00:00,5.022714274752087,85339.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:08.003000+00:00,6.319438517470005,96963.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:10.030000+00:00,5.6367172196866555,90843.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:12.054000+00:00,6.958429954349586,102691.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:20.103000+00:00,6.236106359064097,96216.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:22.114000+00:00,7.604895627659146,108486.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:24.133000+00:00,5.932228448089939,93492.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:26.172000+00:00,6.163148887046072,95562.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:34.246000+00:00,6.363503045676611,97358.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:36.259000+00:00,6.482867717021086,98428.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:38.268000+00:00,6.707987256061412,100446.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:40.280000+00:00,7.570090228164309,108174.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:42.292000+00:00,5.203657729818198,86961.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:48.324000+00:00,6.761087801444561,100922.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:50.341000+00:00,7.852549431757028,110706.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:52.354000+00:00,7.917474888507013,111288.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:54.365000+00:00,9.211856460105086,122891.0,40314.75443847178,8964.126386375132
2022-10-17 00:37:56.466000+00:00,5.3151019416622445,87960.0,40314.75443847178,8964.126386375132
2022-10-17 00:38:06.524000+00:00,7.259221369519666,90762.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:08.534000+00:00,6.968078281448565,88762.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:10.549000+00:00,5.980375355167358,81977.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:20.629000+00:00,5.233011048088844,76843.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:22.642000+00:00,6.080965292095923,82668.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:24.655000+00:00,8.158416797027257,96939.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:26.664000+00:00,6.674897191760968,86748.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:36.724000+00:00,5.306815820914869,77350.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:38.734000+00:00,6.05490798571356,82489.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:40.791000+00:00,5.730429014058319,80260.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:42.812000+00:00,5.505375406979359,78714.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:52.874000+00:00,5.852854682592216,81101.0,40894.96439483467,6869.4744335183395
2022-10-17 00:38:54.884000+00:00,5.5510848718065215,79028.0,40894.96439483467,6869.4744335183395
2022-10-17 00:39:09.021000+00:00,5.295419476952754,89695.0,41352.65304049901,9129.087349907088
2022-10-17 00:39:53.369000+00:00,5.640579938149575,92846.0,41352.65304049901,9129.087349907088
2022-10-17 00:39:55.380000+00:00,5.841914412183138,94684.0,41352.65304049901,9129.087349907088
2022-10-17 00:39:57.397000+00:00,5.332443988499731,90033.0,41352.65304049901,9129.087349907088
2022-10-17 00:40:09.516000+00:00,5.250662600821017,82583.0,41679.4483172303,7790.169506677849
2022-10-17 00:40:11.530000+00:00,5.08301541434061,81277.0,41679.4483172303,7790.169506677849
2022-10-17 00:40:37.730000+00:00,5.0310268151640685,80872.0,41679.4483172303,7790.169506677849
2022-10-17 00:40:53.858000+00:00,5.270687839022353,82739.0,41679.4483172303,7790.169506677849
2022-10-17 00:40:55.870000+00:00,5.0088193394664335,80699.0,41679.4483172303,7790.169506677849
2022-10-17 00:41:26.070000+00:00,6.140516530765509,90055.0,41872.91643582441,7846.58478204096
2022-10-17 00:41:58.265000+00:00,5.608183023127868,85878.0,41872.91643582441,7846.58478204096
2022-10-17 00:44:17.286000+00:00,5.644952564847539,83128.0,41716.90815455059,7335.950368002402
2022-10-17 00:48:55.413000+00:00,9.804102229624494,146767.0,40435.1472380293,10845.649124371004
2022-10-17 00:48:57.427000+00:00,9.807698141639788,146806.0,40435.1472380293,10845.649124371004
2022-10-17 00:53:41.617000+00:00,5.47014584709155,86797.0,39304.59128418014,8682.110138081847
2022-10-17 00:53:57.753000+00:00,5.342987819556563,85693.0,39304.59128418014,8682.110138081847
2022-10-17 00:57:21.239000+00:00,6.375122872255477,74420.0,40194.88228157984,5368.542442902208
2022-10-17 00:57:35.339000+00:00,7.466108006915926,80277.0,40194.88228157984,5368.542442902208
2022-10-17 00:57:41.375000+00:00,6.593804201962045,75594.0,40194.88228157984,5368.542442902208
2022-10-17 00:57:53.452000+00:00,5.493878093003542,69689.0,40194.88228157984,5368.542442902208
2022-10-17 01:01:05.025000+00:00,5.518826275178628,92266.0,42567.18164805435,9005.32393553864
2022-10-17 01:01:21.148000+00:00,5.055655818473617,88095.0,42567.18164805435,9005.32393553864
2022-10-17 01:01:59.430000+00:00,6.887905287577593,104595.0,42567.18164805435,9005.32393553864
2022-10-17 01:02:01.441000+00:00,8.002263650857973,109800.0,43250.05192389088,8316.390333999288
2022-10-17 01:04:56.791000+00:00,6.3477531278181045,177695.0,44537.572096601376,20977.096182246845
2022-10-17 01:04:58.803000+00:00,5.105684169672665,151640.0,44537.572096601376,20977.096182246845
2022-10-17 01:05:04.862000+00:00,5.092041572715996,75177.0,45088.65416777269,5908.896343943
2022-10-17 01:05:06.872000+00:00,6.74023430332348,84916.0,45088.65416777269,5908.896343943
2022-10-17 01:05:08.886000+00:00,6.100520932166658,81136.0,45088.65416777269,5908.896343943
